"Date of Download: 2024-05-09_18:25:51"
"Search Parameters: Data Level:all  Trait List:  Trial List:11752,11828  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003771","GM14103A-4","","plot","6761409","202330BCEPR_stom_rep1_GM14103A-4_12","1","1","12","1","12","test","","0","1","24.5844492440604","270","14.3229166666667","11","4","1","","","8","10","1","270","30","5","3","1","2","3","3900","196","2","8","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003772","GM14103A-5","","plot","6761654","202330BCEPR_stom_rep1_GM14103A-5_38","1","1","38","3","8","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003774","GM14103A-7","","plot","6761601","202330BCEPR_stom_rep1_GM14103A-7_1","1","1","1","1","1","test","","0","1","28.3052206673842","290","9.375","7.2","4","1","","","10","10","1","290","50","3","3","1","2","2","5000","355","0","6","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003775","GM14103A-8","","plot","6761647","202330BCEPR_stom_rep1_GM14103A-8_128","1","1","128","9","8","test","","3","1","31.8723633677991","115","5.59895833333333","4.3","3","2","","","8","10","3","230","30","4","3","1","4","2","3720","335","0","5","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003776","GM14103A-9","","plot","6761421","202330BCEPR_stom_rep1_GM14103A-9_115","1","1","115","8","6","test","","0","1","28.5255550765251","300","23.4375","18","4","1","","","10","10","2","300","40","6","3","1","2","3","5000","361","0","10","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003780","GM14104A-12","","plot","6761595","202330BCEPR_stom_rep1_GM14104A-12_8","1","1","8","1","8","test","","0","1","24.8909282700422","320","1.5625","1.2","4","1","","","8","10","1","320","40","1","3","1","4","1","1250","65","0","4","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003777","GM14104A-1","","plot","6761513","202330BCEPR_stom_rep1_GM14104A-1_73","1","1","73","5","13","test","","1","1","26.4965524813351","155","7.16145833333333","5.5","4","1","","","8","10","3","270","30","1","3","1","2","3","4850","296","0","2","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003782","GM14104A-3","","plot","6761581","202330BCEPR_stom_rep1_GM14104A-3_36","1","1","36","3","6","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003785","GM14104A-6","","plot","6761650","202330BCEPR_stom_rep1_GM14104A-6_118","1","1","118","8","3","test","","4","2","28.4577389984825","80","2.08333333333333","1.6","3","1","","","6","10","3","210","10","1","3","1","4","2","710","51","0","3","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003793","GM14106A-5","","plot","6761496","202330BCEPR_stom_rep1_GM14106A-5_47","1","1","47","4","14","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003812","GM14109A-2","","plot","6761397","202330BCEPR_stom_rep1_GM14109A-2_33","1","1","33","3","3","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003815","GM14109A-5","","plot","6761392","202330BCEPR_stom_rep1_GM14109A-5_133","1","1","133","9","13","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003817","GM14109A-7","","plot","6761584","202330BCEPR_stom_rep1_GM14109A-7_21","1","1","21","2","10","test","","3","2","21.4164247701983","110","12.3697916666667","9.5","4","2","","","8","10","3","270","15","4","3","1","2","3","4270","136","1","6","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003824","GM14162B-11","","plot","6761643","202330BCEPR_stom_rep1_GM14162B-11_109","1","1","109","8","12","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003826","GM14162B-13","","plot","6761616","202330BCEPR_stom_rep1_GM14162B-13_58","1","1","58","4","3","test","","3","1","28.4162234042553","115","14.9739583333333","11.5","5","1","","","10","10","3","250","20","5","3","1","2","3","4860","348","0","10","2","3","2","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003827","GM14162B-14","","plot","6761622","202330BCEPR_stom_rep1_GM14162B-14_95","1","1","95","7","5","test","","2","1","27.1034843950406","165","13.8020833333333","10.6","4","1","","","10","10","2","230","20","4","3","1","1","3","5000","322","0","5","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003828","GM14162B-2","","plot","6761653","202330BCEPR_stom_rep1_GM14162B-2_93","1","1","93","7","3","test","","3","1","24.0499160369437","145","39.0625","30","4","1","","","9","10","2","260","20","6","3","1","1","3","5000","236","0","8","1","3","4","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003829","GM14162B-3","","plot","6761655","202330BCEPR_stom_rep1_GM14162B-3_74","1","1","74","5","14","test","","4","1","27.429545941315","80","17.578125","13.5","4","2","","","8","10","3","220","20","6","3","1","1","3","5000","331","0","7","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003835","GM14162B-9","","plot","6761645","202330BCEPR_stom_rep1_GM14162B-9_50","1","1","50","4","11","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003838","GM14201B-3","","plot","6761614","202330BCEPR_stom_rep1_GM14201B-3_100","1","1","100","7","10","test","","1","1","16.21","250","0.651041666666667","0.5","4","3","","","6","10","4","350","40","1","3","1","4","2","700","0","0","1","2","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","323717","GM3426-5","","plot","6761630","202330BCEPR_stom_rep1_GM3426-5_19","1","1","19","2","12","check","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3944070","GM6302A-31","","plot","6761565","202330BCEPR_stom_rep1_GM6302A-31_26","1","1","26","2","5","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3748108","SM5908A-2","","plot","6761493","202330BCEPR_stom_rep1_SM5908A-2_92","1","1","92","7","2","test","","4","3","25.5909440175631","105","5.859375","4.5","4","1","","","8","10","3","300","30","1","3","1","2","3","3860","216","0","2","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3748385","SM5950A-9","","plot","6761592","202330BCEPR_stom_rep1_SM5950A-9_54","1","1","54","4","7","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3749353","SM6174A-8","","plot","6761522","202330BCEPR_stom_rep1_SM6174A-8_77","1","1","77","6","14","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3749387","SM6218A-12","","plot","6761624","202330BCEPR_stom_rep1_SM6218A-12_103","1","1","103","7","13","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3749392","SM6218A-4","","plot","6761561","202330BCEPR_stom_rep1_SM6218A-4_87","1","1","87","6","4","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","3748201","SM6376A-23","","plot","6761602","202330BCEPR_stom_rep1_SM6376A-23_110","1","1","110","8","11","test","","3","1","29.1363134657836","50","0.651041666666667","0.5","3","1","","","4","10","4","210","10","1","3","1","4","3","490","37","0","1","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003845","SM6535A-12","","plot","6761566","202330BCEPR_stom_rep1_SM6535A-12_32","1","1","32","3","2","test","","","1","","","","","4","","","","","10","","","","","","","","","","","","0","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003849","SM6535A-16","","plot","6761436","202330BCEPR_stom_rep1_SM6535A-16_2","1","1","2","1","2","test","","3","1","17.7107831141022","105","4.55729166666667","3.5","5","1","","","8","10","3","320","40","1","3","1","2","3","3300","31","0","3","3","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003858","SM6535A-7","","plot","6761395","202330BCEPR_stom_rep1_SM6535A-7_124","1","1","124","9","4","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003862","SM6536A-2","","plot","6761641","202330BCEPR_stom_rep1_SM6536A-2_69","1","1","69","5","9","test","","1","1","17.493684820394","110","6.25","4.8","4","1","","","9","10","2","320","40","2","3","1","3","3","4350","35","0","3","2","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003869","SM6537A-13","","plot","6761399","202330BCEPR_stom_rep1_SM6537A-13_82","1","1","82","6","9","test","","3","1","27.7037430167597","160","1.04166666666667","0.8","3","1","","","6","10","2","260","40","1","3","1","3","2","960","65","0","1","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003875","SM6537A-2","","plot","6761391","202330BCEPR_stom_rep1_SM6537A-2_61","1","1","61","5","1","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003879","SM6537A-6","","plot","6761605","202330BCEPR_stom_rep1_SM6537A-6_120","1","1","120","8","1","test","","3","1","26.7891627278865","110","1.953125","1.5","4","1","","","6","10","4","200","20","1","3","1","3","3","1580","99","5","3","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003885","SM6538A-3","","plot","6761517","202330BCEPR_stom_rep1_SM6538A-3_60","1","1","60","4","1","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003900","SM6541A-2","","plot","6761649","202330BCEPR_stom_rep1_SM6541A-2_97","1","1","97","7","7","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003904","SM6542A-3","","plot","6761492","202330BCEPR_stom_rep1_SM6542A-3_75","1","1","75","5","15","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003906","SM6543A-1","","plot","6761591","202330BCEPR_stom_rep1_SM6543A-1_135","1","1","135","9","15","test","","1","1","21.6017754318618","175","8.07291666666666","6.2","4","2","","","10","10","3","300","30","1","3","1","2","3","4310","142","0","2","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11752","202330BCEPR_stom","202330BCEPR_stom","RCBD","3.2","4","","no","no","2023-July-07","2024-April-03","52","Santo Tomas. Atlantico, Colombia","5003909","SM6543A-4","","plot","6761529","202330BCEPR_stom_rep1_SM6543A-4_40","1","1","40","3","10","test","","2","1","24.6596681096681","190","1.04166666666667","0.8","3","1","","","6","10","3","280","20","1","3","1","4","2","730","37","0","0","1","2","2","5"," (Operator: lizbethpino, Time: )"
